Sale_ID,Product_ID,Store_ID,Sale_Date,Quantity_Sold,Revenue
4bc3568c,P001,S101,2036-01-24,298,36257
b0dadaca,P002,S103,2036-01-25,245,4572
cce60437,P004,S103,2036-01-26,453,17178
73781e61,P002,S102,2036-01-27,370,43693
1fad0f2c,P005,S102,2036-01-28,463,13133
14b0e7cf,P003,S101,2036-01-29,263,14330
aa1b77cf,P002,S101,2036-01-30,447,45200
1608daf9,P002,S101,2036-01-31,345,34722
4e1b7c83,P005,S101,2036-02-01,458,42226
efaf9e90,P003,S104,2036-02-02,440,39237
1c1924f1,P001,S102,2036-02-03,175,13183
fbc5ae6c,P005,S101,2036-02-04,87,5606
7beeb37a,P003,S103,2036-02-05,196,42037
7b4caf50,P001,S101,2036-02-06,191,44328
78b045ac,P003,S103,2036-02-07,200,21210
e04f6baf,P005,S102,2036-02-08,63,34356
cb39292a,P005,S101,2036-02-09,405,44511
71de11d3,P001,S104,2036-02-10,99,48336
838063a4,P002,S103,2036-02-11,350,42116
62d7f3c5,P004,S101,2036-02-12,414,47488
d31c67e7,P001,S102,2036-02-13,237,17935
d2db079f,P001,S104,2036-02-14,28,33281
a042cb18,P004,S104,2036-02-15,197,17529
c1723e8e,P001,S102,2036-02-16,311,32348
e25fc508,P005,S101,2036-02-17,243,29940
7fc458e7,P002,S101,2036-02-18,414,49320
a40ea678,P003,S103,2036-02-19,444,13035
e2afcdda,P003,S102,2036-02-20,47,47025
fc068b32,P005,S102,2036-02-21,104,1654
3c78b938,P001,S101,2036-02-22,370,40794
f0c6fcf8,P005,S104,2036-02-23,464,39245
faf5b0c4,P003,S103,2036-02-24,335,48803
65ce34eb,P001,S104,2036-02-25,79,39934
0ec98670,P003,S103,2036-02-26,151,22657
4a2f8e0d,P005,S104,2036-02-27,201,20736
942cad79,P003,S103,2036-02-28,392,42389
c9815bd4,P002,S103,2036-02-29,160,16581
24c3906e,P003,S101,2036-03-01,39,12118
a468989e,P005,S103,2036-03-02,378,12808
1ead3065,P005,S103,2036-03-03,301,44245
8f31a7c6,P003,S104,2036-03-04,20,28906
460fafc3,P001,S101,2036-03-05,352,10971
ff832032,P002,S102,2036-03-06,182,37837
82edc220,P004,S102,2036-03-07,491,21907
96ecb816,P005,S102,2036-03-08,63,9053
443b7eec,P004,S104,2036-03-09,432,27367
e233e1c0,P003,S101,2036-03-10,383,30552
f2d835c4,P004,S103,2036-03-11,372,25338
e1c6916b,P003,S101,2036-03-12,186,19141
a8a77972,P002,S103,2036-03-13,361,2148
605b2267,P002,S102,2036-03-14,381,37094
c4e7ee22,P004,S103,2036-03-15,135,17100
396664ad,P002,S102,2036-03-16,313,15344
8483c204,P005,S104,2036-03-17,17,25003
08e456a1,P001,S102,2036-03-18,112,17287
2a5fe03d,P002,S102,2036-03-19,447,20729
e5efc512,P004,S101,2036-03-20,261,35213
cfe51240,P002,S104,2036-03-21,386,35274
582d90c2,P001,S103,2036-03-22,53,8500
8dd42339,P003,S103,2036-03-23,316,6822
b8de74e8,P002,S101,2036-03-24,166,17906
cd5dfff7,P005,S104,2036-03-25,451,19472
5f84c38e,P002,S101,2036-03-26,97,15319
1e1cc98a,P003,S104,2036-03-27,381,1472
85cac341,P005,S103,2036-03-28,380,20278
3b6b0310,P002,S102,2036-03-29,359,28396
c293ea3f,P004,S101,2036-03-30,401,49944
fa8d0dd6,P005,S102,2036-03-31,275,33740
44a7a605,P003,S103,2036-04-01,42,11845
f26157fd,P003,S102,2036-04-02,403,3774
e45d11fc,P003,S101,2036-04-03,83,13457
e7974d70,P001,S104,2036-04-04,114,37467
49f7d2ce,P002,S103,2036-04-05,426,7247
3a7b556c,P004,S104,2036-04-06,414,7951
7e150f5d,P002,S103,2036-04-07,480,45761
33c55420,P004,S103,2036-04-08,391,37477
2e0bf278,P001,S103,2036-04-09,124,24794
dbedc7b3,P001,S104,2036-04-10,298,36507
5a91ae57,P004,S102,2036-04-11,485,11026
f75bc18f,P001,S103,2036-04-12,76,12837
10eb1ce6,P004,S104,2036-04-13,352,27737
0f0a28d5,P003,S104,2036-04-14,122,18985
e04269c5,P003,S101,2036-04-15,247,13754
42df40dc,P005,S102,2036-04-16,428,23499
9c0cf60b,P005,S101,2036-04-17,167,44044
5ec67f90,P004,S103,2036-04-18,403,33630
619c1b09,P001,S102,2036-04-19,232,43091
289d76dd,P005,S102,2036-04-20,252,8298
2f8b25c9,P004,S104,2036-04-21,123,42369
c8a1c057,P003,S101,2036-04-22,467,49922
eb60fecb,P001,S103,2036-04-23,397,16822
6d571623,P002,S103,2036-04-24,17,3649
0b54da70,P003,S103,2036-04-25,296,12020
9fb80605,P004,S104,2036-04-26,117,21429
06b42ed2,P003,S103,2036-04-27,290,9424
fe5934ed,P003,S101,2036-04-28,278,22315
948f5d3f,P005,S103,2036-04-29,166,42823
7e83711e,P002,S103,2036-04-30,139,14857
a25bd31c,P001,S101,2036-05-01,379,22418
aa199274,P005,S101,2036-05-02,476,13154
794769ca,P001,S101,2036-05-03,311,12187
4867fd48,P002,S103,2036-05-04,32,35008
55f7f8da,P002,S104,2036-05-05,478,46759
252b01f0,P004,S103,2036-05-06,170,2581
e437ef29,P002,S102,2036-05-07,376,45442
a8249be2,P005,S101,2036-05-08,42,5234
106f0c5a,P002,S101,2036-05-09,269,20798
ef483281,P003,S103,2036-05-10,410,15632
10407fa6,P003,S101,2036-05-11,351,46257
b2dc5081,P001,S102,2036-05-12,321,30716
f7456391,P004,S102,2036-05-13,443,45964
2dbe293e,P005,S102,2036-05-14,231,45957
3cfde016,P001,S102,2036-05-15,106,46222
4585c762,P002,S102,2036-05-16,305,30587
83672252,P001,S101,2036-05-17,174,31878
4376573b,P005,S101,2036-05-18,290,1899
966c7911,P003,S104,2036-05-19,363,48408
34631121,P002,S101,2036-05-20,256,25252
7b77867b,P002,S101,2036-05-21,121,41626
b9c4afe3,P002,S102,2036-05-22,489,41041
da7cca6f,P003,S102,2036-05-23,135,47021
f58717a7,P005,S104,2036-05-24,248,37547
c1e98db2,P005,S104,2036-05-25,16,38846
d6f6c240,P002,S103,2036-05-26,129,12097
5098dc05,P003,S101,2036-05-27,483,14890
258e3bb1,P003,S102,2036-05-28,404,19500
796a3ee5,P002,S103,2036-05-29,434,12979
44ad7e7b,P002,S103,2036-05-30,81,10990
8da2474a,P004,S102,2036-05-31,292,7123
5f0b576d,P005,S103,2036-06-01,178,6541
59ffebc4,P005,S102,2036-06-02,192,14312
6ec53852,P003,S104,2036-06-03,428,2641
48286b02,P003,S103,2036-06-04,433,35251
6a77384c,P002,S104,2036-06-05,86,42623
94100df6,P005,S102,2036-06-06,207,19978
0e069f27,P004,S104,2036-06-07,68,25805
024013b5,P001,S102,2036-06-08,427,2118
d61003b4,P001,S103,2036-06-09,61,38193
f3b471c2,P001,S104,2036-06-10,425,19398
4db07a6e,P002,S102,2036-06-11,438,5913
f4d09fe3,P003,S104,2036-06-12,99,34739
3ac2365c,P003,S102,2036-06-13,74,16090
3fee6e22,P005,S101,2036-06-14,156,38276
22c6f231,P005,S104,2036-06-15,13,4628
6f766f0f,P005,S104,2036-06-16,471,29758
576a7a99,P002,S102,2036-06-17,381,39109
b62ecbb1,P004,S104,2036-06-18,293,6820
b1029c68,P004,S101,2036-06-19,134,26974
7e5f3d67,P005,S101,2036-06-20,267,47018
1e903256,P005,S104,2036-06-21,470,3500
347c7552,P001,S104,2036-06-22,420,31775
a674d9f9,P005,S103,2036-06-23,279,31803
64c1f878,P002,S103,2036-06-24,211,14931
a650049b,P005,S104,2036-06-25,407,3252
f9c87329,P001,S102,2036-06-26,169,16325
e2ef1cf6,P004,S104,2036-06-27,338,42666
f7c54a81,P003,S101,2036-06-28,42,22719
ed8227d0,P005,S101,2036-06-29,393,40062
d4f0dba8,P002,S103,2036-06-30,236,1498
8c22fb91,P003,S102,2036-07-01,37,35427
0806ebc0,P005,S101,2036-07-02,106,43244
633af01e,P005,S103,2036-07-03,428,25614
8ebd543d,P003,S102,2036-07-04,465,28679
65b06e30,P003,S102,2036-07-05,365,9345
4010da57,P002,S101,2036-07-06,279,40727
bf2d1f90,P005,S101,2036-07-07,363,23375
e1a8fb56,P001,S102,2036-07-08,410,16651
c1c3a20d,P002,S101,2036-07-09,415,19631
cb06b507,P001,S101,2036-07-10,177,45451
266b033a,P001,S104,2036-07-11,319,23890
52a2dbbb,P003,S101,2036-07-12,331,42266
1546f72c,P005,S103,2036-07-13,15,28015
00279b37,P002,S103,2036-07-14,437,27786
a54ae92f,P001,S103,2036-07-15,88,39668
bb1fc1c9,P003,S102,2036-07-16,241,46949
0ecd2019,P004,S101,2036-07-17,419,48907
3a11eced,P003,S101,2036-07-18,491,43863
1238335c,P003,S101,2036-07-19,267,30966
d4947242,P005,S101,2036-07-20,316,27302
966b7369,P001,S103,2036-07-21,58,24196
c915136b,P001,S103,2036-07-22,42,37773
f89b9fa7,P001,S102,2036-07-23,171,40535
79252a73,P005,S101,2036-07-24,179,5371
70e7f353,P001,S103,2036-07-25,367,21700
a369804e,P001,S104,2036-07-26,269,19905
5ffa1da8,P002,S101,2036-07-27,267,42819
eb52211d,P004,S104,2036-07-28,272,41183
3be608c7,P005,S104,2036-07-29,247,16736
074ffcc1,P003,S101,2036-07-30,275,33611
f2fc996f,P005,S104,2036-07-31,82,41349
1e9a74d8,P004,S102,2036-08-01,73,9590
90509016,P002,S102,2036-08-02,417,20156
546900af,P005,S103,2036-08-03,226,6922
4d167afd,P001,S102,2036-08-04,202,7920
22852c14,P001,S103,2036-08-05,259,38946
226817a3,P001,S101,2036-08-06,11,3975
29c69526,P001,S101,2036-08-07,61,16447
bd590aae,P004,S102,2036-08-08,274,31303
42d20e98,P002,S104,2036-08-09,279,36901
d55cdae4,P004,S102,2036-08-10,350,49054
a6d8a7ae,P004,S101,2036-08-11,393,30798
684394da,P002,S103,2036-08-12,314,9193
cb1f53d8,P005,S101,2036-08-13,65,48102
2dbf45b3,P005,S104,2036-08-14,61,28070
35b7e004,P001,S101,2036-08-15,65,12109
f68b8087,P004,S102,2036-08-16,474,48338
7902a1d7,P001,S102,2036-08-17,335,9149
adcb4157,P004,S102,2036-08-18,466,31752
0e152fba,P001,S102,2036-08-19,50,2640
7ab5ada6,P005,S104,2036-08-20,107,20665
540f982a,P002,S101,2036-08-21,453,37981
11b78c85,P001,S101,2036-08-22,384,20818
50c4db56,P003,S103,2036-08-23,40,27150
709375ef,P004,S103,2036-08-24,20,46596
3e9c07c9,P002,S102,2036-08-25,409,7156
4ab73f3c,P004,S103,2036-08-26,207,24138
a22ce62e,P001,S101,2036-08-27,47,13526
1bf3bc4b,P002,S103,2036-08-28,177,3320
b36ac836,P001,S102,2036-08-29,371,5128
5122cbc5,P001,S102,2036-08-30,482,27088
3aadd129,P002,S101,2036-08-31,179,26175
5793aee5,P005,S102,2036-09-01,254,49682
b56256ae,P001,S101,2036-09-02,338,35586
4d556ada,P002,S104,2036-09-03,476,31545
0b5a9054,P005,S103,2036-09-04,63,40165
9d9a901a,P002,S103,2036-09-05,59,20795
6eea06b2,P002,S104,2036-09-06,359,10147
2ac1a089,P005,S102,2036-09-07,265,1332
fcc67d8e,P004,S101,2036-09-08,154,36689
5d087e01,P003,S102,2036-09-09,409,43679
8ca2bfe4,P001,S103,2036-09-10,24,35419
052c6f49,P001,S104,2036-09-11,105,45539
f9960741,P001,S102,2036-09-12,224,20361
ab610bae,P001,S103,2036-09-13,226,9009
ec5c3204,P005,S104,2036-09-14,272,32029
30789df3,P001,S101,2036-09-15,453,38027
a494a9fe,P005,S102,2036-09-16,129,28872
802253b8,P005,S102,2036-09-17,125,2324
e11a4008,P003,S102,2036-09-18,128,3305
8367061e,P005,S101,2036-09-19,211,31147
aaa313ae,P004,S102,2036-09-20,421,31227
63418c92,P005,S101,2036-09-21,482,43742
ef1c1f84,P003,S102,2036-09-22,245,1003
0934249b,P001,S104,2036-09-23,81,19905
84abc6c7,P003,S104,2036-09-24,290,4532
8a508472,P001,S103,2036-09-25,154,44960
a9fe3d74,P001,S104,2036-09-26,351,32213
3c3a9f14,P001,S104,2036-09-27,233,27512
55580c60,P001,S104,2036-09-28,233,1444
0afbb14e,P003,S102,2036-09-29,23,34901
ca5d519f,P001,S102,2036-09-30,217,30022
ac2d2c19,P004,S103,2036-10-01,330,36470
dcd10c01,P002,S102,2036-10-02,499,33252
0c7bb1e8,P002,S102,2036-10-03,479,27846
3857aacb,P005,S102,2036-10-04,84,43049
467bcc54,P005,S104,2036-10-05,431,31365
ed007bed,P002,S104,2036-10-06,428,46428
58eaeb07,P004,S102,2036-10-07,71,30863
a57a08aa,P001,S104,2036-10-08,120,44749
0b0a6bba,P001,S103,2036-10-09,456,15973
689fbbd8,P005,S101,2036-10-10,218,9500
b261ed9e,P002,S102,2036-10-11,497,21946
0ee51223,P005,S101,2036-10-12,173,39510
3fcb109a,P001,S103,2036-10-13,292,45450
c2b2a7db,P004,S102,2036-10-14,133,22129
7d839910,P001,S104,2036-10-15,81,27213
5fe76078,P004,S101,2036-10-16,404,2909
17b4974f,P001,S103,2036-10-17,12,15307
c1d039c4,P003,S101,2036-10-18,119,4473
315ed285,P005,S102,2036-10-19,456,4038
721eafc0,P002,S104,2036-10-20,401,17396
5dfad575,P002,S102,2036-10-21,88,4335
eeb2e3af,P005,S104,2036-10-22,99,25484
729ec358,P003,S103,2036-10-23,366,19436
4e32d1fd,P001,S101,2036-10-24,209,13094
721d45a4,P001,S103,2036-10-25,363,25359
052c9deb,P002,S104,2036-10-26,457,16138
b8e5e8cc,P004,S101,2036-10-27,89,49287
c1bdfe74,P003,S101,2036-10-28,491,29034
91843e0c,P005,S102,2036-10-29,285,25155
1f636072,P004,S101,2036-10-30,418,18607
d8ead89a,P001,S103,2036-10-31,452,8269
a38ded5b,P002,S101,2036-11-01,499,9982
d3295ab4,P004,S101,2036-11-02,45,7143
e849099a,P004,S104,2036-11-03,52,5243
e085aa97,P001,S103,2036-11-04,261,31181
eb35aaa1,P004,S103,2036-11-05,24,2123
efd3aa2d,P001,S102,2036-11-06,470,37908
929d82ef,P002,S103,2036-11-07,249,24252
c3ef5c8d,P001,S103,2036-11-08,96,15140
5c19a5ba,P001,S101,2036-11-09,495,47402
7b3e7113,P003,S101,2036-11-10,428,16560
8d1f8152,P002,S104,2036-11-11,435,11769
df704455,P004,S104,2036-11-12,306,5946
84e8da66,P005,S101,2036-11-13,232,21961
576609db,P005,S102,2036-11-14,147,35015
47adc319,P002,S103,2036-11-15,89,6260
054f9909,P005,S104,2036-11-16,353,5804
bdbe84ae,P002,S103,2036-11-17,415,40536
edefcbd8,P001,S104,2036-11-18,87,9352
287e483d,P005,S101,2036-11-19,54,22125
86e2561f,P002,S104,2036-11-20,372,45797
7fd1eb1e,P003,S102,2036-11-21,349,22214
c523e368,P002,S103,2036-11-22,345,45503
f5823345,P002,S101,2036-11-23,225,36826
5e2e7261,P001,S102,2036-11-24,231,6670
83ce000c,P001,S103,2036-11-25,419,10253
4890dde3,P005,S104,2036-11-26,429,18809
2030b01f,P004,S104,2036-11-27,347,40353
9036e1ec,P003,S103,2036-11-28,323,44298
18c43c8b,P005,S104,2036-11-29,213,33742
f8d18ec5,P004,S101,2036-11-30,150,45596
abeb65ea,P003,S101,2036-12-01,464,16483
9fbe0ff3,P004,S103,2036-12-02,333,49885
334b069f,P004,S101,2036-12-03,356,24021
f4cc55f6,P002,S104,2036-12-04,378,15455
233d7c8f,P005,S101,2036-12-05,265,4455
fb141698,P001,S101,2036-12-06,275,25822
fe604a74,P003,S104,2036-12-07,361,26718
e7f25dcd,P002,S102,2036-12-08,50,21025
db56e751,P004,S103,2036-12-09,154,27915
73b0e10a,P001,S103,2036-12-10,415,44839
a724a769,P001,S103,2036-12-11,412,37122
c1e1a7dc,P002,S101,2036-12-12,196,19860
155248e8,P005,S103,2036-12-13,399,35504
7c85a585,P001,S104,2036-12-14,424,13890
ae409de0,P002,S103,2036-12-15,204,11701
5120a252,P002,S104,2036-12-16,331,22186
ca42df14,P001,S102,2036-12-17,152,26656
cf77712f,P001,S103,2036-12-18,96,4103
5b1675c1,P001,S102,2036-12-19,316,2524
c0586fb1,P004,S101,2036-12-20,77,37315
4a874c2a,P004,S102,2036-12-21,129,8810
c444fc11,P001,S102,2036-12-22,479,26964
a621097b,P003,S104,2036-12-23,441,45047
c522c564,P003,S103,2036-12-24,409,39307
ae0f2e4f,P004,S101,2036-12-25,292,22054
14aa7cad,P005,S101,2036-12-26,310,48929
4252ca60,P003,S104,2036-12-27,43,33678
b6b60827,P003,S102,2036-12-28,228,23496
b8039767,P005,S103,2036-12-29,466,2189
a7a893a6,P002,S104,2036-12-30,460,33828
598e21c7,P003,S102,2036-12-31,193,47660
55c1c06d,P001,S104,2037-01-01,227,44879
1488e557,P003,S103,2037-01-02,467,2283
1a06b3be,P001,S101,2037-01-03,377,44939
6efa5f75,P003,S102,2037-01-04,164,9988
876a0042,P003,S104,2037-01-05,20,41405
95f10975,P005,S103,2037-01-06,455,5500
23b25e34,P004,S104,2037-01-07,370,28930
b319c228,P005,S103,2037-01-08,479,22091
f47c3326,P001,S103,2037-01-09,12,28594
60ac9d65,P003,S102,2037-01-10,208,18971
5f3e8ada,P003,S102,2037-01-11,353,15098
c3dd60e3,P003,S103,2037-01-12,371,12199
e5bc31a2,P004,S101,2037-01-13,448,38619
f3572194,P004,S104,2037-01-14,284,3472
d5b80420,P004,S102,2037-01-15,48,17248
9867a93b,P003,S104,2037-01-16,30,19661
e280ecff,P002,S101,2037-01-17,294,47896
0859001b,P003,S103,2037-01-18,184,41273
07ae75f1,P002,S101,2037-01-19,407,13306
df7cec69,P003,S101,2037-01-20,130,43320
d5607f81,P004,S104,2037-01-21,36,41539
067bb333,P001,S103,2037-01-22,90,35113
f9a4dc5d,P004,S102,2037-01-23,464,47830
d6311833,P003,S104,2037-01-24,208,7563
9cca7eb7,P005,S102,2037-01-25,195,33907
b1beaaf7,P002,S104,2037-01-26,68,16877
bff07a6b,P001,S104,2037-01-27,259,5569
ae4404eb,P003,S104,2037-01-28,450,44297
e5d3cc4e,P001,S101,2037-01-29,330,25923
587b73ef,P004,S102,2037-01-30,481,44462
b029b3fa,P003,S103,2037-01-31,18,9932
0de29493,P005,S104,2037-02-01,176,28462
a9f9d5c6,P001,S102,2037-02-02,415,24738
ca6f8cf9,P001,S102,2037-02-03,239,13158
d1c81a94,P004,S102,2037-02-04,251,14602
a994569d,P003,S101,2037-02-05,137,37058
c08152e6,P002,S104,2037-02-06,249,29537
650655ad,P002,S103,2037-02-07,246,3649
a8640a3c,P002,S103,2037-02-08,385,3436
f929a76e,P005,S101,2037-02-09,436,6985
0b16d367,P002,S103,2037-02-10,196,29098
5e6a15cb,P004,S101,2037-02-11,121,18539
40361035,P005,S102,2037-02-12,467,15587
01b893b8,P005,S103,2037-02-13,481,32166
42f58ccd,P003,S104,2037-02-14,485,30944
6efc363e,P002,S101,2037-02-15,421,34513
08fde557,P005,S103,2037-02-16,286,23022
5a158c60,P002,S103,2037-02-17,206,2093
7e8268b1,P003,S103,2037-02-18,156,45130
72a3dfb8,P005,S101,2037-02-19,388,12112
a5b10f26,P004,S101,2037-02-20,53,26125
31113829,P001,S102,2037-02-21,215,14969
2a29311b,P002,S104,2037-02-22,293,28583
f54b4f74,P003,S101,2037-02-23,252,45443
429c1bd9,P004,S104,2037-02-24,332,41375
35c6a98f,P004,S101,2037-02-25,442,13391
07b1e271,P004,S102,2037-02-26,456,10919
5a367091,P001,S101,2037-02-27,201,4651
b47828f7,P005,S103,2037-02-28,449,45667
6c647842,P002,S103,2037-03-01,44,11671
75fd9250,P004,S101,2037-03-02,319,2631
65e0fd85,P005,S102,2037-03-03,482,3716
2de66e74,P005,S103,2037-03-04,184,10169
a605e518,P001,S101,2037-03-05,207,11591
920cfc7f,P002,S101,2037-03-06,163,44558
86b6771f,P004,S101,2037-03-07,480,42505
62c9fcb9,P002,S104,2037-03-08,244,24825
2efa9079,P002,S104,2037-03-09,156,38397
494752de,P004,S102,2037-03-10,249,10077
26d24af7,P003,S104,2037-03-11,313,21412
a20abd9f,P002,S104,2037-03-12,125,35178
9ee526ee,P005,S102,2037-03-13,430,38300
522d44f2,P004,S101,2037-03-14,172,34404
3c8f5876,P003,S104,2037-03-15,415,9910
7cecbcff,P003,S101,2037-03-16,80,25286
a060b99d,P004,S101,2037-03-17,21,25665
f9ce4e01,P005,S101,2037-03-18,55,2496
145771f6,P001,S102,2037-03-19,35,28496
56d972bc,P001,S101,2037-03-20,153,1259
b1b4d559,P001,S102,2037-03-21,292,6520
9f442bbe,P005,S104,2037-03-22,174,27557
74f413f3,P003,S104,2037-03-23,181,13982
18a0be16,P004,S103,2037-03-24,484,23586
c5a53d3b,P002,S102,2037-03-25,234,5500
b5f0a127,P002,S104,2037-03-26,187,48552
e9864ad0,P004,S102,2037-03-27,233,47588
778d23fe,P003,S101,2037-03-28,35,6668
5c689307,P003,S102,2037-03-29,432,42428
66c1739c,P005,S102,2037-03-30,223,20438
ea067236,P005,S101,2037-03-31,241,36115
fa818425,P005,S102,2037-04-01,365,46640
7d232c94,P001,S104,2037-04-02,368,17313
5b86dd36,P004,S102,2037-04-03,283,20493
78928f5c,P003,S104,2037-04-04,131,17151
8c6936ec,P005,S103,2037-04-05,199,37938
d0535f51,P005,S101,2037-04-06,133,3822
7725b3cf,P004,S102,2037-04-07,206,13338
ea1dd99d,P004,S101,2037-04-08,471,3846
cbc0605e,P002,S104,2037-04-09,138,40498
8f980660,P005,S101,2037-04-10,39,29423
aeecf9aa,P001,S104,2037-04-11,70,16654
0a2a14a7,P003,S103,2037-04-12,286,12214
a384d4e3,P002,S103,2037-04-13,484,32309
4121c997,P001,S101,2037-04-14,308,35226
d4b9083e,P005,S102,2037-04-15,196,2550
c608b934,P001,S102,2037-04-16,13,33802
de7f0ef6,P002,S103,2037-04-17,438,23977
6c687b5e,P002,S102,2037-04-18,389,22699
44fc6e66,P003,S101,2037-04-19,277,25034
814a057d,P001,S102,2037-04-20,46,33347
43c5be76,P003,S104,2037-04-21,219,17286
2f7ed23f,P005,S102,2037-04-22,42,45796
40d56320,P001,S104,2037-04-23,129,4754
f3073c92,P005,S102,2037-04-24,329,46557
bb49cb3c,P001,S101,2037-04-25,312,3979
9618e488,P002,S101,2037-04-26,157,39542
e1ac5e9a,P004,S102,2037-04-27,329,14880
bf1189f9,P004,S101,2037-04-28,191,17217
93333f50,P004,S103,2037-04-29,469,26013
16c28739,P002,S103,2037-04-30,162,36646
25e42302,P004,S102,2037-05-01,336,1798
49416c1d,P001,S101,2037-05-02,333,13000
40188279,P005,S103,2037-05-03,122,30237
8031fbc1,P001,S101,2037-05-04,484,32330
94b3c416,P004,S101,2037-05-05,379,26370
62da34bb,P003,S103,2037-05-06,281,41403
dd1e101f,P002,S102,2037-05-07,186,4715
69f787d1,P004,S102,2037-05-08,401,32376
c6f0d90b,P004,S104,2037-05-09,397,38091
38b35860,P005,S101,2037-05-10,331,46350
183e0bdb,P005,S103,2037-05-11,203,48798
ac8e1489,P004,S103,2037-05-12,408,12499
702eec50,P004,S101,2037-05-13,75,21247
a860d2bc,P005,S104,2037-05-14,229,24990
9ca24815,P003,S103,2037-05-15,82,20478
0696497e,P003,S104,2037-05-16,252,30953
8858f4b4,P001,S101,2037-05-17,111,20024
d8fe0a45,P001,S103,2037-05-18,70,20925
3b720d9f,P004,S103,2037-05-19,426,6964
6f54b332,P002,S103,2037-05-20,244,7024
86f8e741,P005,S103,2037-05-21,399,3719
27b8a96d,P005,S102,2037-05-22,423,25894
7daf8329,P005,S101,2037-05-23,264,15148
c57e168a,P005,S103,2037-05-24,331,38392
bcb4f27b,P001,S103,2037-05-25,419,34451
45d7a1fc,P001,S104,2037-05-26,196,3726
badee07c,P003,S102,2037-05-27,111,10683
e029fff8,P005,S102,2037-05-28,280,49612
aa63aac9,P004,S102,2037-05-29,436,9724
ad12e94a,P002,S101,2037-05-30,433,21441
8ecaa75b,P003,S104,2037-05-31,184,41539
c2c90cf0,P005,S101,2037-06-01,453,30005
7cdd2460,P005,S102,2037-06-02,16,3868
b924b41c,P003,S104,2037-06-03,207,12746
559b6bec,P003,S101,2037-06-04,158,23194
e782f29a,P004,S103,2037-06-05,289,42436
afe6020c,P003,S103,2037-06-06,171,33335
dea56789,P001,S102,2037-06-07,122,25793
a402c8c6,P005,S104,2037-06-08,36,31564
66fccd76,P005,S104,2037-06-09,299,34127
d0d11927,P001,S104,2037-06-10,60,12277
43509f30,P003,S101,2037-06-11,482,18370
e2b3116f,P003,S102,2037-06-12,356,8580
0689d32e,P005,S101,2037-06-13,322,30521
b128ca05,P003,S102,2037-06-14,364,25501
b6c93e72,P001,S104,2037-06-15,101,22779
09eb8693,P002,S103,2037-06-16,407,26229
66befa64,P004,S103,2037-06-17,116,22115
1660e12b,P002,S104,2037-06-18,495,4246
ab50c1dd,P003,S103,2037-06-19,266,45476
70c8a835,P004,S101,2037-06-20,471,35071
f5513872,P005,S102,2037-06-21,73,2286
26efbead,P002,S101,2037-06-22,219,4137
e13b58ef,P001,S101,2037-06-23,418,20705
a4667e9b,P001,S101,2037-06-24,345,10044
3df94308,P004,S104,2037-06-25,42,49772
e899a3b7,P003,S103,2037-06-26,343,9100
8b2561b6,P001,S102,2037-06-27,376,3755
cac1a35c,P004,S104,2037-06-28,358,46130
d291427e,P001,S104,2037-06-29,74,25130
681b002c,P005,S103,2037-06-30,146,5601
36bebde7,P003,S103,2037-07-01,20,29826
defcf9aa,P004,S101,2037-07-02,436,46187
462c8a22,P002,S102,2037-07-03,283,20578
1c189c96,P002,S102,2037-07-04,61,10921
17330183,P001,S102,2037-07-05,145,1921
5402a8ac,P001,S101,2037-07-06,69,8227
fee4d579,P003,S104,2037-07-07,83,28217
d1c0764d,P001,S103,2037-07-08,20,21729
b80f7494,P002,S104,2037-07-09,315,5290
a3739678,P002,S103,2037-07-10,248,31985
7e60b327,P005,S104,2037-07-11,429,26905
1efe72ea,P002,S102,2037-07-12,121,37735
04bedde6,P004,S101,2037-07-13,233,4764
8128d376,P005,S104,2037-07-14,444,11526
b46c4eed,P004,S102,2037-07-15,347,1057
4c23285f,P001,S103,2037-07-16,292,29636
79444205,P005,S102,2037-07-17,176,32535
a23de8ca,P002,S104,2037-07-18,128,28840
cf2828d3,P003,S104,2037-07-19,376,1429
bad8a711,P005,S104,2037-07-20,376,35550
1c5ebe98,P004,S101,2037-07-21,341,21712
5c54e3da,P003,S101,2037-07-22,305,24244
50c8da8a,P003,S104,2037-07-23,51,5858
65c08ac8,P005,S103,2037-07-24,218,17824
e32fff72,P003,S102,2037-07-25,91,39697
d33165ac,P002,S102,2037-07-26,404,33342
7ca3007b,P005,S103,2037-07-27,299,37789
cbff4b5c,P004,S102,2037-07-28,92,8145
6e486928,P005,S102,2037-07-29,27,40299
6d8d1b9e,P001,S102,2037-07-30,242,41434
e5ee8678,P002,S104,2037-07-31,66,11158
e61e6778,P002,S103,2037-08-01,145,48876
0106415f,P005,S101,2037-08-02,267,45899
1b51b473,P004,S104,2037-08-03,367,7326
c90a1a4a,P002,S104,2037-08-04,498,47336
07de7084,P001,S102,2037-08-05,278,26730
9802266f,P005,S101,2037-08-06,451,2371
f7641bd0,P001,S103,2037-08-07,239,16546
b27a539d,P002,S104,2037-08-08,91,1579
2460c723,P003,S103,2037-08-09,168,24197
1270be53,P005,S103,2037-08-10,347,46124
